engine_size,horse_power,years_old,lower_market_price,higher_market_price,actual_price,no_faults,original_parts,unpainted,first_owner,need_repainting,need_body_repair,engine_issue,gear_issue,need_repair,first_registration,wiring_problems,after_crash,automatic,cvt,manual,electric,hybrid,petrol,foreign_used,nigerian_used
3287.0,246.0,14.0,8400000.0,8700000.0,9500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,295.0,5.0,28100000.0,29200000.0,21000000.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1800.0,132.0,12.0,5120000.0,5660000.0,5000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3600.0,310.0,8.0,12212439.0,13153665.0,13500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,270.0,9.0,14650000.0,15610000.0,14100000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,136.0,9.0,12212439.0,13153665.0,4500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3287.0,246.0,12.0,4520000.0,5000000.0,4480000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,12.0,5460000.0,5680000.0,6850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,273.0,14.0,6100000.0,6500000.0,6850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,268.0,16.0,12212439.0,13153665.0,4500000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,210.0,20.0,1800000.0,1900000.0,1800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,10.0,7800000.0,8180000.0,7200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,302.0,10.0,14000000.0,15000000.0,15999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,20.0,12212439.0,13153665.0,3650000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,9.0,5450000.0,5710000.0,5450000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,19.0,3500000.0,3550000.0,3880000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,218.0,16.0,3240000.0,3600000.0,3500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,15.0,5700000.0,5930000.0,5500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1400.0,74.0,26.0,1380000.0,1650000.0,890000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2500.0,246.0,14.0,6460000.0,6540000.0,6200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,248.0,9.0,7750000.0,8300000.000000001,7700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,293.0,9.0,12212439.0,13153665.0,4500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,15.0,7500000.0,7800000.0,7200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,8.0,16200000.0,16700000.0,16400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,10.0,4900000.0,5500000.0,5000000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,4920000.0,5400000.0,5150000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,181.0,22.0,12212439.0,13153665.0,1800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,267.0,16.0,4810000.0,5420000.0,4950000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4000.0,270.0,5.0,23750000.0,25740000.0,23000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,18.0,12212439.0,13153665.0,3750000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3500.0,302.0,10.0,14000000.0,15000000.0,14500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,11.0,6800000.0,7240000.0,6200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,234.0,18.0,6490000.0,6600000.0,6600000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,8100000.0,8500000.0,8000000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,17.0,12212439.0,13153665.0,3500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,18.0,3820000.0,4000000.0,4135000.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,272.0,16.0,3840000.0,4200000.0,4500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2400.0,158.0,15.0,4450000.0,4500000.0,4950000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,9.0,4720000.0,4820000.0,5500000.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
4600.0,301.0,5.0,35270000.0,36500000.0,45000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,16.0,4300000.0,4630000.0,4300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,11.0,12212439.0,13153665.0,7500000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3287.0,246.0,12.0,9500000.0,10500000.0,9500000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,14.0,7300000.0,7500000.0,7950000.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,8.0,14000000.0,14500000.0,13000000.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3500.0,279.0,13.0,7800000.0,8000000.0,6400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3300.0,233.0,18.0,2840000.0,3160000.0,1870000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,249.0,18.0,12212439.0,13153665.0,5750000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,12212439.0,13153665.0,28500000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2500.0,178.0,11.0,6360000.0,6500000.0,7000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,179.0,12.0,5600000.0,5840000.0,6000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,279.0,12.0,11000000.0,11500000.0,12880000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,295.0,2.0,12212439.0,13153665.0,48000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,8.0,13200000.0,13840000.0,13800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,14.0,7430000.0,8520000.0,6200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,10.0,13500000.0,13800000.0,13500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,10.0,11000000.0,11790000.0,13000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,11.0,7140000.0,7730000.0,7800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2000.0,246.0,7.0,22900000.0,24500000.0,33000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,12212439.0,13153665.0,7200000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,2640000.0,2800000.0,2800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,248.0,18.0,6720000.0,8540000.0,9850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,12.0,8160000.0,8700000.0,6700000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3700.0,277.0,11.0,6090000.0,6500000.0,7200000.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3000.0,228.0,13.0,3950000.0,4500000.0,3750000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,7250000.0,7480000.0,7300000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,13.0,8700000.0,9300000.0,8500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,2500000.0,2700000.0,2900000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,1.0,32700000.000000004,36850000.0,42500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,240.0,11.0,13500000.0,14000000.0,13250000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,218.0,16.0,5520000.0,5680000.0,5800000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,265.0,15.0,12212439.0,13153665.0,1630000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2700.0,185.0,12.0,5800000.0,6330000.0,6800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1800.0,246.0,8.0,12212439.0,13153665.0,6750000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3287.0,158.0,15.0,2840000.0,3000000.0,2480000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,270.0,10.0,11000000.0,11700000.0,9800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,1.0,89100000.0,93250000.0,92000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3500.0,268.0,11.0,9500000.0,10000000.0,8499000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5700.0,246.0,15.0,6050000.0,6770000.0,7500000.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,13.0,4500000.0,4800000.0,5200000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,11.0,8100000.0,9650000.0,7800000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,8800000.0,9350000.0,8000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,21.0,1290000.0,1610000.0,1050000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,268.0,11.0,6020000.0,6200000.0,6200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,213.0,18.0,12212439.0,13153665.0,1500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1800.0,132.0,19.0,3480000.0,3550000.0,3550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,20.0,5500000.0,5960000.0,5500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,169.0,12.0,4800000.0,4900000.0,5100000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,193.0,14.0,2350000.0,2500000.0,2250000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5700.0,386.0,11.0,13500000.0,13900000.0,13500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,17.0,2200000.0,2400000.0,2400000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2200.0,136.0,22.0,1350000.0,1500000.0,1650000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2500.0,178.0,10.0,6450000.0,6650000.0,7200000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,5.0,21500000.0,23700000.0,17200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2000.0,246.0,15.0,12212439.0,13153665.0,1800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,3260000.0,3600000.0,6000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,8.0,16200000.0,16700000.0,15800000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2000.0,241.0,8.0,10220000.0,10800000.0,10500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3300.0,233.0,18.0,6390000.0,6500000.0,6350000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,11.0,7500000.0,7580000.0,7200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,150.0,12.0,4500000.0,4600000.0,5700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,132.0,9.0,7250000.0,7500000.0,7250000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,15.0,7500000.0,7800000.0,7450000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,246.0,15.0,12212439.0,13153665.0,1850000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,12.0,9500000.0,10500000.0,9700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3800.0,228.0,12.0,12212439.0,13153665.0,4500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,7.0,23000000.0,24050000.0,25000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,273.0,14.0,8810000.0,9490000.0,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,215.0,17.0,5400000.0,5500000.0,6300000.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,15.0,4000000.0,4360000.0,3250000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1800.0,132.0,19.0,3480000.0,3550000.0,3500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,20.0,12212439.0,13153665.0,3600000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,4460000.0,4650000.0,6200000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,4.0,45000000.0,47650000.0,40500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,279.0,13.0,10940000.0,11000000.0,11000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,271.0,13.0,12212439.0,13153665.0,2350000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,274.0,13.0,8740000.0,9300000.0,10200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1800.0,132.0,11.0,3460000.0,3580000.0,2300000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,6130000.0,6330000.0,6950000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,17.0,2560000.0,2740000.0,2750000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,7.0,12212439.0,13153665.0,13000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,13.0,6040000.0,6390000.0,6500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,1.0,125000000.0,140000000.0,120000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3287.0,246.0,12.0,12212439.0,13153665.0,3200000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2200.0,136.0,22.0,1350000.0,1500000.0,995000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,12.0,9500000.0,10500000.0,8500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,246.0,12.0,6880000.0,7000000.0,6450000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3300.0,215.0,17.0,2800000.0,3250000.0,3250000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2700.0,185.0,11.0,9230000.0,9740000.0,8750000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,4850000.0,5200000.0,4900000.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3500.0,295.0,5.0,27500000.0,28750000.0,23000000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,7300000.0,7500000.0,7850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,12.0,9500000.0,10500000.0,12000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,14.0,5700000.0,6000000.0,4500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,239.0,11.0,12000000.0,12210000.0,12000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,12.0,6000000.0,6500000.0,6000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,11.0,10500000.0,11150000.0,11200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3700.0,309.0,13.0,4520000.0,4650000.0,4500000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,176.0,5.0,15500000.0,16350000.000000002,14500000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,2.0,33100000.0,36350000.0,33000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,274.0,15.0,7690000.0,8199999.999999999,6200000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4200.0,390.0,15.0,3820000.0,3970000.0,6000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,6.0,12212439.0,13153665.0,8500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,8.0,10120000.0,10960000.0,11500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,375.0,5.0,12212439.0,13153665.0,28500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,302.0,10.0,14000000.0,15000000.0,15500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,10.0,12680000.0,13320000.0,13000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,5.0,63000000.0,65000000.0,61500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,6.0,24500000.0,26500000.0,25500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,4400000.0,4740000.0,5330000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,16.0,8000000.0,8500000.0,7000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,268.0,10.0,9520000.0,10500000.0,12000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,240.0,11.0,13500000.0,14000000.0,13000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2700.0,185.0,11.0,9230000.0,9740000.0,9300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5700.0,370.0,7.0,62500000.0,64750000.0,61500000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,302.0,9.0,11500000.0,12230000.0,8500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4700.0,246.0,19.0,2100000.0,2450000.0,2950000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,10.0,4700000.0,4800000.0,4750000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,10.0,13500000.0,13850000.0,13850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,12.0,12212439.0,13153665.0,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,3.0,65000000.0,70000000.0,62000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,20.0,12212439.0,13153665.0,3550000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4600.0,305.0,13.0,14060000.0,15000000.0,13500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,260.0,16.0,3230000.0,3720000.0,5700000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,295.0,3.0,34250000.0,36020000.0,25000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,178.0,11.0,4530000.0,4680000.0,4000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,3210000.0,3760000.0,3800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,268.0,13.0,12212439.0,13153665.0,2800000.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,15.0,6900000.0,7200000.0,6800000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,15.0,10500000.0,10810000.0,10300000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3000.0,194.0,23.0,1600000.0,1700000.0,1500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,14.0,7220000.0,7450000.0,7550000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,3.0,53810000.0,57000000.0,51700000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,2.0,12212439.0,13153665.0,46000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2400.0,185.0,10.0,4500000.0,4740000.0,5150000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,15.0,2950000.0,3200000.0,3850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4000.0,236.0,8.0,14000000.0,14500000.0,15000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,246.0,13.0,6410000.0,6670000.0,6500000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,270.0,7.0,17500000.0,17800000.0,16600000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2400.0,246.0,17.0,1550000.0,1750000.0,1500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,274.0,15.0,5300000.0,5860000.0,6500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3500.0,273.0,13.0,9500000.0,9630000.0,8600000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3500.0,302.0,8.0,15520000.0,16500000.0,20850000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,246.0,6.0,14000000.0,15500000.0,13000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,18.0,1400000.0,1480000.0,1200000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,9.0,19980000.0,21550000.0,19500000.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2700.0,190.0,12.0,7010000.0,7490000.0,6850000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2000.0,240.0,10.0,6650000.0,6920000.0,6500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,13.0,3400000.0,3550000.0,3650000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3287.0,246.0,9.0,10000000.0,10800000.0,11500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2500.0,246.0,8.0,12000000.0,12500000.0,11800000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,9.0,12212439.0,13153665.0,11500000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2700.0,185.0,13.0,8800000.0,9480000.0,9750000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3700.0,300.0,13.0,7000000.0,7500000.0,7000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3287.0,246.0,14.0,4000000.0,4340000.0,5200000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
